rosbagTimestamp,data
1653303616581992759,0.0
1653303617580881823,0.0
1653303618581612068,0.0
1653303619582040623,0.0
1653303620581460953,0.0
1653303621581263263,0.0
1653303622582120658,0.0
1653303623581255372,0.0
1653303624581281461,0.0
1653303625582036298,0.0
1653303626581037715,0.0
1653303627581623870,0.0
1653303628581570860,0.0
1653303629583930961,0.0
1653303630581017969,0.0
1653303631580941499,0.0
1653303632582075599,0.0
1653303633580924724,0.0
1653303634580815542,0.0
1653303635581090313,0.0
1653303636581069006,0.0
1653303637581642317,0.0
1653303638580876178,0.0
1653303639582053160,0.0
1653303640580969635,0.0
1653303641581579047,0.0
1653303642581104905,0.0
1653303643581282851,0.0
1653303644581108770,0.0
1653303645583144032,0.0
1653303646582138623,0.0
1653303647582146526,0.0
1653303648583785166,0.0
1653303649586094378,0.0
1653303650580989326,0.0
1653303651581733280,0.0
1653303652590106683,0.0
1653303653582675186,0.0
1653303654580915435,0.0
1653303655581616520,0.0
1653303656581855242,0.0
1653303657583993513,0.0
1653303658583065949,0.0
1653303659584840440,0.0
1653303660582889690,0.0
1653303661584285168,0.0
1653303662581452674,0.0
1653303663581366055,0.0
1653303664581197936,0.0
1653303665581641583,0.0
1653303666582214997,0.0
1653303667581863874,0.0
1653303668582305588,0.0
1653303669582174848,0.0
1653303670580966838,0.0
1653303671581451220,0.0
1653303672583014935,0.0
1653303673580912777,0.0984699335302
1653303674581029522,0.730755303623
1653303675582684131,1.13429929925
1653303676582945532,1.51761886026
1653303677581843524,2.01552533894
1653303678582850107,2.5450583547
1653303679586172340,3.02998919742
1653303680581226465,3.61468589991
1653303681580947038,4.10715594012
1653303682583651872,4.73057895122
1653303683581314790,5.34559819147
1653303684581981244,6.01621399157
1653303685581220692,6.61157830976
1653303686581192837,7.36687174356
1653303687581659457,8.04530306721
1653303688580987116,8.86878910477
1653303689581094832,9.45204939013
1653303690580960920,10.0341176315
1653303691581616543,10.5657328654
1653303692581141026,11.3002852864
1653303693582057373,11.5707268121
1653303694582855965,12.3479584065
1653303695588416722,13.3389528998
1653303696580927670,13.8017337848
1653303697581118042,14.4871144682
1653303698581815602,15.5239638386
1653303699580969679,15.9528296919
1653303700581640413,15.9914234975
1653303701581887666,16.0115362398
1653303702581120595,16.0142463915
1653303703581649826,16.0150317888
1653303704580937032,16.0152929119
1653303705581074187,16.0153173147
1653303706581152856,16.0153345834
1653303707581162714,16.0153356415
1653303708581221199,16.0153365336
1653303709581518134,16.015336726
1653303710581389045,16.0153367692
1653303711581464884,16.0153367823
1653303712581647295,16.0153367869
1653303713582547695,16.0153367896
1653303714581470988,16.0153367927
1653303715582856255,16.0153368016
1653303716581433523,16.015336805
1653303717581819467,16.0153368094
1653303718581846912,16.0153368122
1653303719580955892,16.0155827347
1653303720582211690,16.1907469756
1653303721581211968,18.8820889863
1653303722581125242,20.057946957
1653303723581536303,20.5809630425
1653303724580992373,20.8865176194
1653303725581708536,21.3059654697
1653303726581733839,22.0240080437
1653303727581705557,22.4531946842
1653303728581730730,22.8070287129
1653303729581201397,23.1635318657
1653303730581432344,24.0014134704
1653303731580901442,24.2423779826
1653303732582945659,24.7100210929
1653303733581274645,25.1673680356
1653303734581778404,25.7750359946
1653303735581672889,25.9126879255
1653303736582964828,25.9386105701
1653303737581740665,25.9541643645
1653303738581243501,25.960313834
1653303739580939589,25.9614108801
1653303740582530558,25.9622021986
1653303741580999777,25.9623922338
1653303742581424118,25.9624315582
1653303743582705410,25.9624564754
1653303744582186696,25.9624619052
1653303745586700377,25.9624634153
1653303746582079673,25.9624642474
1653303747582179975,25.9624644187
1653303748581211739,25.9624644683
1653303749581474576,25.9624645054
1653303750582761020,25.9624645115
1653303751581056300,25.9624645156
1653303752581047709,25.9624645174
1653303753581227443,25.9624645221
1653303754580904875,25.9624645246
1653303755581865203,25.962464527
1653303756580998415,25.9624645297
